lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName,nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_29544,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8678.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8678.JPG,Zeichnung; Zeichnung,,,1607,1630,,"Velde, Esaias van den",,Künstler_in,1587,1630,Wien,Überfall dreier Marodeure auf einen Reisewagen,,https://creativecommons.org/publicdomain/mark/1.0/,8678,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29544,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8678]&showtype=record'],Production,"['Schwarze Kreide, grau laviert.']","['l. u. ""E V VELDE 16[..]"" (unten stark beschnitten)', 'l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29545,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8679.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8679.JPG,Zeichnung; Zeichnung,,,1618,1618,,"Velde, Esaias van den",,Künstler_in,1587,1630,Wien,Skizze zu einer römischen Reiterschlacht (Opfertod des Decius Mus ?),,https://creativecommons.org/publicdomain/mark/1.0/,8679,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29545,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8679]&showtype=record'],Production,['Schwarze Kreide; bräunl. Flecken und Verschmutzungen an mehreren Stellen; li. obere Ecke abgerissen und ergänzt.'],"['l. u. ""E. V. VELDE / 1618"" (die Jahreszahl unten beschnitten)', 'l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29546,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8680.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8680.JPG,Zeichnung; Zeichnung,,,1628,1628,,"Velde, Esaias van den",,Künstler_in,1587,1630,Wien,Landschaft mit zwei Brücken und Fernblick auf das Meer,,https://creativecommons.org/publicdomain/mark/1.0/,8680,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29546,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8680]&showtype=record'],Production,"['Schwarze Kreide, grau laviert. -']","['r. u. ""E. V. VELDE. 1628""', 'l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29547,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8681.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8681.JPG,Zeichnung; Zeichnung,,,1610,1630,,"Velde, Esaias van den",,Künstler_in,1587,1630,Wien,Dammstraße mit Pfahlbauhäusern und Fernblick auf das Meer,,https://creativecommons.org/publicdomain/mark/1.0/,8681,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29547,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8681]&showtype=record'],Production,"['Schwarze Kreide, graubraun laviert.']",['l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29551,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8685.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8685.JPG,Zeichnung; Zeichnung,,,1612,1655,,"Moeyaert, Claes Cornelisz.",,Künstler_in,1591,1656,Wien,Boas und Ruth auf dem Feld,,https://creativecommons.org/publicdomain/mark/1.0/,8685,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29551,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8685]&showtype=record'],Production,"['Feder in Braun, Spuren von Deckweiß.']",['l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29553,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8687.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8687.JPG,Zeichnung; Zeichnung,,,1615,1661,,"Molijn, Pieter",,Künstler_in,1595,1661,Wien,Schlittschuhläufer vor einer Stadt,,https://creativecommons.org/publicdomain/mark/1.0/,8687,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29553,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8687]&showtype=record'],Production,"['Schwarze Kreide, Pinsel in Braun, bräunlich grau laviert; Re. unten ein halbovaler Schnitt.']",['r. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29554,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8688.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8688.JPG,Zeichnung; Zeichnung,,,1615,1661,,"Molijn, Pieter",,Künstler_in,1595,1661,Wien,Schlittschuhläufer bei einem Ausschank,,https://creativecommons.org/publicdomain/mark/1.0/,8688,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29554,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8688]&showtype=record'],Production,"['Schwarze Kreide, Pinsel in Braun, bräunlich grau laviert.']",['r. u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_29555,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8689.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8689.JPG,Zeichnung; Zeichnung,,,1655,1655,,"Molijn, Pieter",,Künstler_in,1595,1661,Wien,Landschaft mit Kuhhirten und Blick in eine baumreiche Ebene,,https://creativecommons.org/publicdomain/mark/1.0/,8689,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29555,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8689]&showtype=record'],Production,"['Schwarze Kreide, grau laviert.']","['l. o. "".PMolyn. 1655."" (das P auf das M gestellt)', 'l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29559,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8693.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/8693.JPG,Zeichnung; Zeichnung,,,1620,1630,,"Molijn, Pieter",,Künstler_in,1595,1661,Wien,Gruppe von Männern an einem Lagerfeuer,,https://creativecommons.org/publicdomain/mark/1.0/,8693,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29559,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[8693]&showtype=record'],Production,"['Schwarze Kreide, grau laviert, Deckweiß.']","['r. u. ""PMolyn"" (das P auf das M gestellt), ""162[?]"" (stark abgerieben)', 'l. u. Herzog Albert von Sachsen-Teschen (Lugt 174)']",[]
gnd2012512-4/lido/tms_29888,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9023.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9023.JPG,Zeichnung; Zeichnung,,,1650,1700,,"Doomer, Lambert",,Künstler_in,1624-02-11,1700-07-02,Wien,Blick auf Saumur von Süden,,https://creativecommons.org/publicdomain/mark/1.0/,9023,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29888,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9023]&showtype=record'],Production,"['Feder in Braun, aquarelliert, stellenweise mit Deckweiß gemischt']",[],[]
gnd2012512-4/lido/tms_29952,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9087r.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9087r.JPG,Zeichnung; Zeichnung,,,1629,1685,,"Saftleven, Herman",,Künstler_in,1609,1685,Wien,Landstraße mit überhängendem Baum,,https://creativecommons.org/publicdomain/mark/1.0/,9087r,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29952,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9087r]&showtype=record'],Production,"['Schwarze Kreide, Pinsel in Grau und Braun']",[],[]
gnd2012512-4/lido/tms_29954,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9089.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9089.JPG,Zeichnung; Zeichnung,,,1629,1685,,"Saftleven, Herman",,Künstler_in,1609,1685,Wien,Ein strohgedeckter Stall,,https://creativecommons.org/publicdomain/mark/1.0/,9089,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29954,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9089]&showtype=record'],Production,"['Schwarze Kreide, Pinsel in Braun, laviert, Deckweiß, auf bräunlich getöntem Papier; in den abgrissenen unteren Ecken ist die Zeichnung auf der Unterlage ergänzt; Quetschfalten oben in den Ecken und am li. Rand.']",[],[]
gnd2012512-4/lido/tms_29960,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9095.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9095.JPG,Zeichnung; Zeichnung,,,1650,1659,,"Neer, Aert van der",,Künstler_in,1603,1677,Wien,Flusslandschaft im Mondlicht,,https://creativecommons.org/publicdomain/mark/1.0/,9095,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29960,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9095]&showtype=record'],Production,"['Pinsel in Braun, weiße Kreide, auf blauem Papier']","['r.u. ""A V D N"" (""A V"" und ""D N"" ligiert)']",[]
gnd2012512-4/lido/tms_29984,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9119.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9119.JPG,Zeichnung; Zeichnung,Rötel; Rötel,,1632,1642,,"Both, Andries",,Künstler_in,1612,1642,Wien,Landschaft mit Weg und Viehtrieber,,https://creativecommons.org/publicdomain/mark/1.0/,9119,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29984,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9119]&showtype=record'],Production,['Rötel'],"['unten Mitte: ""A. Bot f.""', 'r. u. wikipedia']",[]
gnd2012512-4/lido/tms_29989,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9124.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9124.JPG,Zeichnung; Zeichnung,,,1638,1652,,"Both, Jan",,Künstler_in,1615,1652,Wien,Felsenlandschaft,,https://creativecommons.org/publicdomain/mark/1.0/,9124,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29989,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9124]&showtype=record'],Production,"['Pinsel in Braun, laviert, über Graphitstift; stockfleckig. Horizotale Quetschfalte am li. Rand.']",[],[]
gnd2012512-4/lido/tms_29992,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9127.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9127.JPG,Zeichnung; Zeichnung,,,1673,1673,,"Ostade, Adriaen van",,Künstler_in,1610,1685,Wien,Dorfkirmes mit zechenden und kegelnden Bauern vor einer Schenke,,https://creativecommons.org/publicdomain/mark/1.0/,9127,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29992,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9127]&showtype=record'],Production,['Feder in Braun; Spuren einer vertikalen Faltung.'],"['unten Mitte: ""AV. OSTADE. 1673"" (AV verbunden)']",[]
gnd2012512-4/lido/tms_29994,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9129.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9129.JPG,Zeichnung; Zeichnung,,,1654,1704,,"Heemskerck, Egbert van",,Künstler_in,1634,1704,Wien,Wirthausstube mit singenden Zechern,,https://creativecommons.org/publicdomain/mark/1.0/,9129,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_29994,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9129]&showtype=record'],Production,['Rötel; an den oberen Ecken beschnitten; zwei restaurierte Fehlstellen li. oben; Verschmutzungen an mehreren Stellen.'],[],[]
gnd2012512-4/lido/tms_30117,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9252.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9252.JPG,Zeichnung; Zeichnung,,,1647,1647,,"Dou, Gerard",,Künstler_in,1613-04-07,1675-02-09,Wien,"Junger Mann mit Federhut und Bierglas, an einem Tisch sitzend",,https://creativecommons.org/publicdomain/mark/1.0/,9252,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30117,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9252]&showtype=record'],Production,"['Rötel, über schwarzer Kreide; an den Rändern beschädigt und verschmutzt. 10 cm langer schräger EinRiss li. unten; durchgehende horizontale Knickfalte in der Mitte.']","['re. unten: ""1647""']",[]
gnd2012512-4/lido/tms_30119,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9254.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9254.JPG,Zeichnung; Zeichnung,,,1645,1692,,"Roghman, Roelant",,Künstler_in,1627,1692,Wien,Ansicht aus dem alten Park in Brüssel,,https://creativecommons.org/publicdomain/mark/1.0/,9254,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30119,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9254]&showtype=record'],Production,"['Feder in Braun, Pinsel in Grau, grau laviert, über Graphitstift, auf zwei in der Mitte zusammengeklebten Blättern']",[],[]
gnd2012512-4/lido/tms_30180,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9316.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9316.JPG,Zeichnung; Zeichnung,,,1636,1677,,Thomas Wyck,,Künstler_in,1616,1677,Wien,Südliche Hafenszene mit antiken Ruinen und weiblicher Statue,,https://creativecommons.org/publicdomain/mark/1.0/,9316,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30180,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9316]&showtype=record'],Production,"['Graphitstift, Pinsel in Grau, Feder in Schwarzgrau, laviert.']","['unten Mitte mit Feder in Schwarzgrau: ""TW"" (verbunden).', 'Von fremder Hand am Sockel der Statue mit Feder in Braun: ""TW""; re. u. mit Graphitstift beschriftet: ""Th. Wyck"".; Karton: ""Kopie nach T. Wyck ! / K.""']",[]
gnd2012512-4/lido/tms_30187,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9323.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9323.JPG,Zeichnung; Zeichnung,,,1636,1677,,Thomas Wyck,,Künstler_in,1616,1677,Wien,Großer Schleifstein im Hof eines Hauses,,https://creativecommons.org/publicdomain/mark/1.0/,9323,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30187,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9323]&showtype=record'],Production,"['Feder in Braun und Grau, grau und braun laviert, über schwarzer Kreide.']","['auf der Schleifbank: ""T. Wyck""']",[]
gnd2012512-4/lido/tms_30189,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9325.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9325.JPG,Zeichnung; Zeichnung,Feder; Feder,,1610,1640,,Jan Jansz van den Uyl (I),,Künstler_in,1595,1639,Wien,"Bauernhäuser an einem Bach, in dem ein Soldat sein Pferd tränkt",,https://creativecommons.org/publicdomain/mark/1.0/,9325,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30189,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9325]&showtype=record'],Production,"['Feder in Braun, laviert']",[],[]
gnd2012512-4/lido/tms_30285,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9422.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9422.JPG,Zeichnung; Zeichnung,,,1616,1675,,"Diepenbeeck, Abraham van",,Künstler_in,1596,1675,Wien,Marienkrönung (Trinität),,https://creativecommons.org/publicdomain/mark/1.0/,9422,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30285,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9422]&showtype=record'],Production,"['Feder in Braun, Pinsel in Grau, grau laviert, durchgegriffelt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_30286,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9423.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9423.JPG,Zeichnung; Zeichnung,,,1616,1675,,"Diepenbeeck, Abraham van",,Künstler_in,1596,1675,Wien,Christus vor Herodes,,https://creativecommons.org/publicdomain/mark/1.0/,9423,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30286,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9423]&showtype=record'],Production,"['Feder und Pinsel in Braun, braun und grau laviert, Deckweiß, über schwarzer Kreide, mit schwarzer Kreide gerastert']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_30287,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9424.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9424.JPG,Zeichnung; Zeichnung,,,1616,1675,,"Diepenbeeck, Abraham van",,Künstler_in,1596,1675,Wien,Christus vor Pilatus,,https://creativecommons.org/publicdomain/mark/1.0/,9424,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30287,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9424]&showtype=record'],Production,"['Feder und Pinsel in Braun, braun und grau laviert, Deckweiß, über schwarzer Kreide']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
gnd2012512-4/lido/tms_30288,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9425.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/9425.JPG,Zeichnung; Zeichnung,,,1616,1675,,"Diepenbeeck, Abraham van",,Künstler_in,1596,1675,Wien,Auferstehung Christi,,https://creativecommons.org/publicdomain/mark/1.0/,9425,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_30288,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[9425]&showtype=record'],Production,"['Schwarze Kreide, Pinsel in Grau, grau laviert, Deckweiß; kleiner brauner Fleck über dem Helm des fliehenden Soldaten; das Deckweiß stellenweise graubraun oxidiert; in den unteren Ecken und am li. Rand leicht beschädigt']",['l.u. Herzog Albert von Sachsen-Teschen (Lugt 174)'],[]
